"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GDF11",2.01928597665913,0.390589645707643,0.347718514600558,1.12329263270992,0.261313231723296,NA
"ORMDL2",0.476050372541835,0.199191596248279,0.641565505923375,0.3104774094137,0.756197935951175,NA
"DNAJC14",1.15858998078835,-0.679569539697206,0.495849500563157,-1.37051572891652,0.170525968886609,NA
"MMP19",0.802721053148248,-0.910743379593938,0.603562979738163,-1.50894506483654,0.131312822121561,NA
"PMEL",1.57265161352451,-0.242102685562967,0.457201982464498,-0.529531136890393,0.59643705058354,NA
"CDK2",0.75546152155884,0.152540923003974,0.547026805120086,0.278854567228177,0.780356436071633,NA
"SUOX",0.652039528245654,0.386648389017955,0.553875650099277,0.698077969213219,0.48512843488551,NA
"IKZF4",2.73377973619091,-0.471212634362633,0.383789677116777,-1.22778871464866,0.219526293186604,NA
"RPS26",0.475844079193255,-0.605640415588606,0.715045109864147,-0.846996094699078,0.396997298215418,NA
"ERBB3",2.564329886886,-0.286733608153799,0.3731034889928,-0.768509586784733,0.442184497339839,NA
"RP11-603J24.9",2.26529525746054,0.766955615091125,0.382484555495843,2.00519368447927,0.0449423449927572,NA
"PA2G4",2.68529046168273,0.400664071872725,0.388794412860437,1.03052939707894,0.302761559768604,NA
"RPL41",0.966246957593929,-1.49838387145928,0.678209613942207,-2.20932266464002,0.0271522058364182,NA
"ESYT1",2.80296360480759,-0.372576084965348,0.365305741481187,-1.01990207833767,0.307774903774589,NA
"ZC3H10",1.03146404586527,-0.709541572775365,0.576441989851499,-1.23089848634752,0.218360833809855,NA
"MYL6B",1.63469236181341,0.0790769482217044,0.463534777534814,0.170595502331571,0.864541834702308,NA
"RNF41",2.06066372553795,-0.145016876268469,0.39994918829337,-0.362588249990637,0.716912488944728,NA
"NABP2",0.668644225162169,-1.14110337788357,0.611070871043506,-1.86738303518698,0.0618481171730954,NA
"SLC39A5",0.563357191540147,-0.896068958112108,0.671554161843226,-1.33432120449176,0.18209861117339,NA
"ANKRD52",2.80722670142175,-0.0870636706165896,0.353277627910822,-0.246445468770435,0.805337412355162,NA
"COQ10A",0.434425861688468,-0.592761177121996,0.71816374318701,-0.825384437386783,0.409153367475576,NA
"CNPY2",0.589436787208396,-0.316040040250293,0.601108712354461,-0.525761869283856,0.599053670869471,NA
"IL23A",0.606844591632119,-0.638902502158136,0.611747263427665,-1.04438963662595,0.296305156387371,NA
"STAT2",2.4151231349805,-0.32886155756161,0.374885280744676,-0.877232514726522,0.380360358820702,NA
"APOF",0.209785898245751,-0.509621000424086,0.872562759871142,-0.584050825753033,0.559186117396141,NA
"MIP",1.82933638407114,-0.422306226784747,0.448123240258032,-0.942388586098728,0.345993728735735,NA
"SPRYD4",0.930684517584918,0.361199875334779,0.501367918202656,0.72042877539839,0.47126103821921,NA
"GLS2",1.52777277225307,-1.97403331889167,0.556533105400229,-3.54701867640389,0.000389616969998875,NA
"RP11-112B10.2",2.78619308319158,-0.750670867495591,0.397755884934918,-1.88726526979838,0.0591246552480327,NA
"PRIM1",1.77731752003699,-0.772475740923774,0.453912899120922,-1.70181491299278,0.0887900700193792,NA
"SDR9C7",1.12777567522691,-0.222565596418949,0.493157615978416,-0.451307227563307,0.651768136462467,NA
"RDH16",0.985029413272728,-0.491072592328464,0.554852496407022,-0.885050703580557,0.376129285362002,NA
"GPR182",0.326667528892491,-0.878849063335966,0.796389086931497,-1.10354232341655,0.269791722456465,NA
"ZBTB39",1.041637110657,-0.359013868169374,0.567172252583887,-0.632989125497239,0.526740744360362,NA
"TAC3",2.1783805316348,-0.526676097158858,0.420171455300855,-1.25347900366469,0.210031435571667,NA
"MYO1A",2.36842787615718,-1.57284584982781,0.498866120383923,-3.15284158526814,0.00161689526020479,NA
"NAB2",0.680346605035786,0.742481442685128,0.6396191003757,1.1608181216743,0.245715871815605,NA
"NXPH4",0.972319444527789,0.113290051654284,0.536932656339593,0.210994899111951,0.832891251679548,NA
"SHMT2",0.814953947408261,1.0449537335772,0.516920232509026,2.02149900092943,0.0432281356627266,NA
"NDUFA4L2",0.400622529407699,-0.270402084894875,0.717973126106156,-0.376618671455532,0.706457010015201,NA
"STAC3",0.717413964833311,-0.122261810885083,0.599960034157416,-0.203783258757872,0.83852287590292,NA
"INHBC",1.34154172665505,-0.502021386994802,0.477364782534693,-1.051651494543,0.292959472852224,NA
"INHBE",0.674128257047602,0.291444230318934,0.592820290734314,0.491623237048666,0.622985713328929,NA
"GLI1",1.15445655908358,-1.31226160374811,0.59177580744338,-2.21749788896813,0.0265890871509079,NA
"ARHGAP9",1.85284035687355,-1.10323270793386,0.512995098022854,-2.15057163740131,0.0315100259933108,NA
"DDIT3",0.901028696829706,-0.640912152552455,0.653326916699013,-0.980997623350215,0.326593913561861,NA
"RP11-181L23.10",0.531569388785235,-0.21878746872935,0.721296402599692,-0.303325329144576,0.761641945031005,NA
"MBD6",1.38919049680789,-0.18369595388559,0.47193707724016,-0.389238232689461,0.697099923483083,NA
"DCTN2",2.08815758886416,-0.235091138469666,0.414783059547525,-0.566780954666084,0.570863011650891,NA
"PIP4K2C",1.47897822474198,-1.74533396336126,0.557572000845935,-3.13023961158968,0.00174663770191983,NA
"DTX3",0.666492192808845,0.0765472396868324,0.594094634374246,0.128846879365371,0.897478810295776,NA
"ARHGEF25",0.716109333459468,-0.210159571422173,0.640961539435123,-0.327881719092515,0.743001096398761,NA
"RP11-571M6.19",1.2032972511399,0.352915483317624,0.494190889221884,0.71412786235962,0.475148118481363,NA
"B4GALNT1",0.936414745984011,-0.668349963685661,0.589853072369365,-1.13307871907996,0.25718119724694,NA
"AGAP2",1.81854258572806,-0.308802140676634,0.440121535775387,-0.701629244596268,0.482910408809276,NA
"TSPAN31",1.19731808099141,0.0118331467469246,0.486771890461234,0.02430942907511,0.980605792040354,NA
