"","Module","MMlightcyan","MMsalmon","MMbrown","MMyellow","MMblue","MMmidnightblue","MMturquoise","MMblack","MMcyan","MMgreen","MMtan","MMgreenyellow","MMpink","MMmagenta","MMpurple","MMred","MMgrey","p.MMlightcyan","p.MMsalmon","p.MMbrown","p.MMyellow","p.MMblue","p.MMmidnightblue","p.MMturquoise","p.MMblack","p.MMcyan","p.MMgreen","p.MMtan","p.MMgreenyellow","p.MMpink","p.MMmagenta","p.MMpurple","p.MMred","p.MMgrey","GS.IPAH","GS.CHD","GS.SLE","p.GS.IPAH","p.GS.CHD","p.GS.SLE"
"SLC2A5","blue",0.0141858544359653,0.177176587899043,0.280867454323234,-0.06808442725411,0.532161024013324,0.291786145284811,0.424840342725526,-0.110553435587045,-0.176006806201038,0.132674453183498,-0.0994912886273771,-0.230787113391003,-0.141812272934953,-0.29504791205081,-0.242501100154287,-0.179755580009259,0.486727697844641,0.767448243241281,0.000197118898994201,2.29685070465044e-09,0.155361366082892,2.53278820209434e-33,5.03511364898072e-10,1.40588074543131e-20,0.0208030693639663,0.00021755337384899,0.00547206749428403,0.0376151572341233,1.07892423363899e-06,0.00296774674225536,3.15916839097636e-10,2.87212282132466e-07,0.000158244475681916,2.25426313379617e-27,0.0399442796914172,-0.13250746363227,0.0244001762333954,0.404868517256443,0.00553176194747985,0.610969970715055
"GPR157","blue",0.0844281449576667,0.201849666636603,0.220011883633528,0.083497335529274,0.477015490242394,0.113281702413072,0.216870965694113,-0.0365075605348367,-0.0404318920640496,0.299222080901089,0.0497029265498336,-0.0478990909436095,-0.0470643806764769,-0.137384885302418,-0.102913305374109,-0.128471431891181,0.429786833213225,0.0778961412088564,2.12507077361582e-05,3.43239943401589e-06,0.0812428059552625,3.25964574209519e-26,0.0178386698584515,4.75839359680525e-06,0.446512618030463,0.399153352287302,1.72484658134149e-10,0.299884101782275,0.31778777541517,0.326304079277451,0.00400969222612933,0.0314834719392598,0.0071645700835833,4.51354463843906e-21,-0.00995216298679577,-0.0866488508195686,-0.050981277472689,0.835654770264545,0.070362272196296,0.287609866498327
"H6PD","blue",-0.00686544322354986,0.093122465764305,0.0799325405007755,0.0366607878354458,0.312455433133477,0.0362266799370822,0.0870647783563735,-0.0247334185665684,0.163200830342056,0.284052776265887,0.154359588646303,0.0838565620994757,0.106526171450169,-0.0759127663674504,-0.0759595049591876,0.0102083976882874,0.278869795549162,0.886203632421313,0.0517345484905312,0.0951493696286885,0.444605647519218,2.37268592948571e-11,0.450020299797942,0.069019711401379,0.606106671858461,0.000615124206708569,1.48515861340734e-09,0.00120795062227779,0.0799377038879526,0.0259577918390208,0.113042719703713,0.112820456841526,0.831485903502287,3.01070897142676e-09,-0.085517798378166,-0.12774552564386,0.161241866293411,0.0741214296796836,0.00750024964912422,0.000716472677272413
"SLC25A33","brown",0.0326294903069181,0.115503497986626,0.489248192249324,0.212350191990929,0.419706282998414,0.29796911444054,0.429359940576563,-0.1532028285066,-0.142234324035826,0.00085716735934498,-0.117886689568502,-0.282416950026663,-0.217723695462069,-0.175272863226009,-0.1642463735859,-0.197170005244504,0.495868429140798,0.496294172486614,0.0157040221074622,1.11124523766044e-27,7.55095335211922e-06,4.48287028842573e-20,2.0705575746732e-10,4.98222031572788e-21,0.00131609555539773,0.0028825573215335,0.985744656283037,0.0136664446715524,1.85916633187746e-09,4.35664193417717e-06,0.000231368893911429,0.000566639582270392,3.31373026563396e-05,1.68536467675225e-28,0.115494998853397,-0.134971783651355,-0.128411513630141,0.0157117412835708,0.00470764612295096,0.00719176018838371
"CLSTN1","blue",0.0435367759102296,0.167283754502009,0.436814478835789,0.307476794224604,0.476027392891498,0.180261719579046,0.289292999573432,-0.0479148356910833,0.010121778998192,0.230865457803052,0.204444941089543,-0.101914721498768,-0.102039282660034,-0.158056711638051,-0.0373201579247807,-0.104252031365183,0.498677160287065,0.363909760138681,0.00044516461240518,8.69720698820691e-22,5.06343763157032e-11,4.25733745318306e-26,0.000151513403016401,7.16170099112095e-10,0.317628544013702,0.832894642909092,1.0696594898608e-06,1.65360331583404e-05,0.0331776091851524,0.0329621296701122,0.000914780589854556,0.436452576364973,0.0293286987034488,7.47717197431477e-29,0.0396824998247586,-0.142779134347564,0.0242323337413448,0.407956776267954,0.00277587971964331,0.613425954109884
"CTNNBIP1","blue",0.0493041828972978,0.19815521088569,0.14843720053817,0.00373429301381886,0.538956336380711,0.123888742563254,0.216778921615663,0.0126298799121962,-0.0326512326487555,0.358903817084213,0.00816290152608983,-0.0419224710455174,0.0524464297208143,-0.215299822830685,-0.166879559702657,-0.153443195985462,0.451209932468737,0.303782883423186,3.02043333026559e-05,0.00186216392405204,0.937955026239988,2.71715839404465e-34,0.00953049514268901,4.80381464917011e-06,0.792337712753107,0.496007084725422,9.89299282015232e-15,0.864887589507556,0.381985124579659,0.273963057575606,5.59296997661406e-06,0.000459799362282853,0.00129291671797308,2.63905211627396e-23,-0.0111972077312395,-0.0868490981306004,0.0643937426665549,0.815443496531248,0.0697132579151627,0.179057971415071
"UBE4B","turquoise",0.110069892845721,0.134849702350883,0.483480285180105,0.12453361853851,0.527837829592942,0.315349765483941,0.522149726616905,-0.115180397092451,-0.162884943410111,0.109261129405651,-0.135528846548097,-0.238131089287445,-0.112059872104971,-0.277736991949601,-0.27135055965993,-0.275857782782392,0.572481569510715,0.0213708805621265,0.00474570741898693,5.55976267773438e-27,0.00916026644928102,1.02104842717596e-32,1.5170643883509e-11,6.2014371541858e-32,0.0159998224941509,0.000630512649034467,0.0223506702622115,0.00453744235427603,4.74380836620434e-07,0.0191172916410986,3.50673684973074e-09,8.17921143742927e-09,4.50938411016779e-09,2.05450572289045e-39,0.0285995741875346,-0.14740752242568,-0.0678031150816381,0.550994414654124,0.00200456378591801,0.157079541624649
"KIF1B","brown",0.0230601035067,0.265610466406197,0.655988461486214,0.291872905969129,0.31714762018378,0.279388617861543,0.553885308999978,-0.153652421471627,-0.185057051479884,-0.100654728930107,-0.207437014025952,-0.351749057307219,-0.134499861653143,-0.233561630709385,-0.258001602374951,-0.331213399541593,0.456425169593978,0.630698318447567,1.71886037280015e-08,4.10995877404845e-55,4.97345061301662e-10,1.1462735773313e-11,2.80693941754295e-09,1.67900415999484e-36,0.00127304721753511,9.97856207024498e-05,0.0354256443083753,1.23340961310603e-05,3.57660443176798e-14,0.00485631947813188,7.93492756632545e-07,4.47879264830708e-08,1.19820333016554e-12,7.13612428287509e-24,-0.0143705054645723,-0.12994599136366,-0.104010364724449,0.764509807901646,0.00652376960081027,0.0297080542323309
"CENPS.CORT","turquoise",0.105233752691741,0.0990264142973566,0.233056026413491,0.010741743483653,0.353552877457106,0.262250135615421,0.329885769615785,-0.0642322169762677,-0.0740983621171271,0.0375254774137624,-0.113150482767008,-0.225991608624834,-0.213162303386496,-0.140292607265505,-0.157939446987166,-0.158919499605272,0.344523324034058,0.0278300517190407,0.0385215589983848,8.3943157536647e-07,0.822823783071035,2.59467527104893e-14,2.63359107079017e-08,1.49033472460259e-12,0.180153109763086,0.121939752374868,0.433931452090723,0.0179723126452286,1.81860309737452e-06,6.95492102575623e-06,0.00329378552021786,0.000922967740191475,0.000856573943729916,1.26750944240419e-13,0.113767811732592,-0.132580403438499,0.0008023982821423,0.0173511161280313,0.00550561618311797,0.986655420073695
"DFFA","brown",0.00903640211791609,0.0879896588505011,0.453114647592071,0.418920394273265,0.217359821173435,0.0224741459054627,0.180165812525593,-0.125957774293378,0.0230542462069558,0.11369004317277,-0.0134155917992634,-0.120748400566602,-0.0124488805536098,-0.061177427813613,-0.0655699456606644,-0.0988531320416229,0.311027745786299,0.850590792661738,0.0661094092199675,1.64111785639689e-23,5.34423907863102e-20,4.52394684259655e-06,0.639408948832187,0.000152767864973095,0.0083876233922598,0.6307851410023,0.0174283245132246,0.779741303291927,0.0115300534456592,0.795247268267757,0.201807384667015,0.171231733325744,0.038864121328181,2.95309066047358e-11,-0.0770313020614984,-0.0606752752021137,-0.0422103641173834,0.107817171213068,0.205540752884089,0.3787219965657
"PEX14","turquoise",-0.0195280701534105,0.203448486607801,0.457997605612286,0.0112261160327078,0.615976458968244,0.426565503625737,0.592190175629886,-0.198399713557535,-0.183485743162475,0.0872432985837218,-0.199242541123119,-0.31005355741887,-0.243439335601115,-0.308588586548494,-0.326578345606962,-0.320988377541615,0.610317080286534,0.683938208000168,1.82147694689719e-05,4.78943361432525e-24,0.81497561286767,5.29324567679109e-47,9.47937301890024e-21,1.03898493160129e-42,2.95154938796851e-05,0.000114553405286339,0.068449939383359,2.72532987694216e-05,3.42635823483852e-11,2.57554321742252e-07,4.28021457487437e-11,2.55472358781957e-12,6.25923377567473e-12,6.0004567161757e-46,0.0179607198271782,-0.0922775473737968,-0.102376060611859,0.708095219897233,0.0539037083516504,0.0323855031486012
"MASP2","grey",0.0889253011924278,0.0916967153688469,0.0393686422690008,0.00524397912037575,0.226474530783654,0.0514389911211504,0.064132079247284,0.148873372551372,0.07365028350513,0.19407914546652,0.0587140835599644,0.110140491042829,0.0823081923672158,-0.134456330463089,-0.0834256705575896,-0.0849975878648462,0.223674820509722,0.0632685473181803,0.0554383419585611,0.411677782893504,0.912956798931906,1.72634266819347e-06,0.283298375832353,0.18083452563096,0.00180468505749141,0.124218803157924,4.41877681394933e-05,0.220600585462366,0.0212871495098955,0.0856864645050037,0.00487024448250779,0.0815052220935339,0.0759045006501179,2.33088019111624e-06,0.0396716528439564,-0.0791508640212313,0.1525928227998,0.408085040907338,0.0984393788824585,0.00137664487995829
"MTOR","blue",0.149216123774018,0.226118385725863,0.45223896576649,0.0829657013480798,0.641259851625976,0.324346196078411,0.531366597774458,-0.0897091136844205,-0.13601088122611,0.148274382092919,-0.119936969098884,-0.243769800765474,-0.0914358597193599,-0.326237415604016,-0.285072131193355,-0.311678514776114,0.646158041385973,0.00176066243917216,1.79393587962735e-06,2.04244268264682e-23,0.0832058530609903,5.4918590223565e-52,3.66193305213552e-12,3.27725584853568e-33,0.0609667724995057,0.00439466746113737,0.00188404632469841,0.0121035855992234,2.47828177616298e-07,0.0561392701905537,2.69966496947323e-12,1.29023108313815e-09,2.67313249516003e-11,5.23984106345301e-53,0.0547002788208469,-0.169423587914033,-0.108470563513845,0.253843396027102,0.000374645440097878,0.0233457951870705
"DRAXIN","blue",0.0838430675248017,0.163402876909404,0.101519340119038,-0.000759784353703892,0.40463561031425,0.032388279639239,0.146976807867895,0.0951505795110719,0.132391803657194,0.32112126792826,0.0224724469136704,-0.00821704852270039,0.0369275923467396,-0.116211645523343,-0.146900759711291,-0.137769257132997,0.384050096850953,0.0799864220602003,0.000605464904371023,0.0338695591479574,0.987364065990039,1.20452431077575e-18,0.499485055316299,0.00206703061498348,0.0468233372784342,0.00557345002025564,6.12861295020601e-12,0.639434278370114,0.86400001982581,0.441296242603898,0.015072426637827,0.00207824301594444,0.00390760093785854,8.3010461935878e-17,-0.00733782991608489,-0.119703478312775,0.0823020508213746,0.878432417016466,0.0122732225583762,0.0857099127020211
"AGTRAP","grey",-0.00312417172387534,0.107213693947005,0.0951790232827433,0.119327358911701,0.307861111503701,-0.0750331931254556,0.0294536109716993,-0.0230632657601647,0.0482199801527599,0.246647291861532,0.0592443860054535,0.00110050042265172,0.0343102943146645,0.0346668856953672,0.00403831979003314,0.116781549792188,0.292516865154403,0.948076474752766,0.0250067853630524,0.0467573404701297,0.0125508989171793,4.77807497050047e-11,0.117289930430966,0.539159783342669,0.630651446583844,0.314552820306401,1.76832100510735e-07,0.216452766157691,0.981698471907396,0.474363498354137,0.469779969896136,0.932915077626737,0.0145804339178277,4.53817540573692e-10,-0.0434143352057023,-0.082616181350063,-0.0514454546241215,0.365261752652477,0.0845171846099548,0.283237806147077
"MTHFR","grey",0.045228720635798,0.055308538549766,-0.0341011364645966,0.0563544459149003,0.142043383925952,-0.0744888223505495,-0.0772425520144019,0.167478240366779,0.0566572275025158,0.199004184243902,0.0914328666534403,0.092781659990267,0.0922356900617013,-0.0290764424398142,0.0781607135113464,-0.00527612585187681,0.128738124165664,0.345547648503784,0.248593830392074,0.477063305923761,0.239745042889365,0.00292081845463668,0.119980443779988,0.106852000777349,0.000438278300294446,0.237225208543967,2.78758212175914e-05,0.0561473551398414,0.0526005780715626,0.0540131065035068,0.544370633814137,0.102736092093645,0.912425339176508,0.00704466093743526,-0.0312024969343344,-0.102653401006969,0.104143580552338,0.515327853568734,0.0319171322282239,0.0294984222567284
"CLCN6","blue",0.162495913470903,0.179609639620435,0.277218711474886,0.0669622924168653,0.484550647306661,0.127627478680996,0.319989403893844,-0.0901092859059897,-0.069949257469401,0.239964296099854,-0.0489343153284251,-0.104804191398415,-0.045408094435605,-0.194782855250404,-0.177156588207609,-0.176249682385423,0.444172120562502,0.000649954576264017,0.000160236795856991,3.75929615960646e-09,0.16230061803658,4.133300058603e-27,0.00755614705351621,7.33208517437386e-12,0.0598185344005825,0.144329144172202,3.84784493422194e-07,0.307429194370102,0.028477503338291,0.343636073206616,4.14015945966393e-05,0.000197452632581758,0.000213154203504994,1.48793768223904e-22,-0.00440148687918854,-0.121668486189586,-0.0219889155294551,0.926898269162791,0.0109089144591081,0.646659971300256
"MFN2","blue",-0.00799722956722455,0.111782383627568,0.227035490042534,0.256152762128374,0.327018623120624,0.0222606983942353,0.0787641816737705,-0.117345742192959,0.125944399255446,0.213268178519417,0.0477858838167392,-0.0254912397720898,-0.0537868095556174,-0.0539670001153769,0.0627579454092659,0.0703283935075298,0.309836176314891,0.867604310609513,0.0194185630877717,1.6247991280706e-06,5.62655317521848e-08,2.37875556944429e-12,0.642594418005435,0.100100032245095,0.0141073272286981,0.00839460080253666,6.88060410685451e-06,0.318934208165147,0.595111927845563,0.261870670877491,0.26027353196667,0.190378656362256,0.142161243341531,3.54164891923444e-11,0.0240110177576779,-0.0824652900401393,0.0316660054051253,0.616671015140628,0.0850884256941924,0.509104293723492
"TNFRSF8","blue",0.0923405446822159,0.172300917685519,0.180277743607078,0.0442432333386817,0.486569272356339,0.134660483236403,0.224150719992368,0.0106126253132883,-0.0605965701593664,0.259751721680774,-0.0061518502118177,-0.10427069386781,-0.0359050094434609,-0.174447410441782,-0.149392193979878,-0.153226652577765,0.436009916173518,0.0537394062698521,0.000296138491238539,0.000151304753656708,0.356170083532845,2.35628759219768e-27,0.00480524898053799,2.21550877375505e-06,0.824918873093108,0.206130408389341,3.60295624136383e-08,0.897963395180039,0.0292995768215971,0.454056420162476,0.000247885498512528,0.00173843271948092,0.00131378123593419,1.05220636927963e-21,0.0822184613900709,-0.121683210935559,-0.0932737891869846,0.0860295682003859,0.010899219681355,0.0513538462145022
"VPS13D","turquoise",0.119673962088545,0.167836348186071,0.581162616123361,-0.0126969726178399,0.639012489853507,0.524699674059838,0.777078430090768,-0.179905714939403,-0.314075028192825,-0.0312028052159976,-0.244706596558473,-0.450310646549527,-0.336865789149604,-0.428999697155511,-0.419624053619132,-0.417562113205445,0.694105447175384,0.0122948155988288,0.000425857040229167,7.73571700211322e-41,0.791259930253262,1.59110438924436e-51,2.77401239656592e-32,1.68111006620604e-89,0.000156219152725444,1.84846069832536e-11,0.515323701206965,2.22140438288366e-07,3.29916253228936e-23,4.67685292040886e-13,5.41479609709223e-21,4.56617052257446e-20,7.23331348859808e-20,4.42952882396658e-64,0.141576279562779,-0.206881502939442,-0.116079436409762,0.00301637291843189,1.30282625103915e-05,0.0151886224578197
"AADACL4","salmon",0.146935372793266,0.457164836645679,0.134880019632753,-0.00754149346698189,0.386699574382386,0.0748928277118742,0.190189785180536,0.0224563319720819,-0.0703253781245907,0.197882750570239,-0.0401251061194497,-0.0683009032566747,0.0408199023440818,-0.148681203845087,-0.103221207504771,-0.0772744374596792,0.328908666565669,0.00207313285075867,5.91714144382149e-24,0.00473622958060406,0.875085508740296,4.89435836162642e-17,0.117979118241137,6.30697352127444e-05,0.63967454993323,0.142178386445733,3.09898666681912e-05,0.402743436981939,0.154048900884225,0.394640352065946,0.00182980584602675,0.0309762526378895,0.106706915295868,1.74874651871445e-12,-0.0595299895966862,-0.0892017785382997,-0.0362087286210727,0.214242203326158,0.0624485953786935,0.450245006525928
"PDPN","blue",-0.0169130670947168,0.140696735315695,0.222989546691377,-0.00152476174077812,0.427012854324857,0.190548420313782,0.291787781061741,-0.0652036050751574,-0.10826663965858,0.134606261761809,0.0461302913508831,-0.112951440985555,-0.085809208563423,-0.172830988845802,-0.130960056041348,-0.137777964802081,0.423158223917327,0.724408933862789,0.00320404859600183,2.50715502717506e-06,0.974644964635064,8.55525620879737e-21,6.10521516152842e-05,5.0339442129444e-10,0.173641433014929,0.0236086197481583,0.00482243458272693,0.336007928946436,0.0181766982846843,0.0731375966391269,0.000283467914426388,0.00611340544645925,0.00390531563512356,2.06016267759983e-20,-0.0180295194160626,-0.0942735925910602,-0.0183903846732868,0.707028455599138,0.0488968293771655,0.70144252813475
